11456,2538,1957,32596,2831,50550,46681,17691,31273,19397
17865,2538,759,37019,1913,50627,50198,31272,18933,19684
11456,2538,1357,14784,1611,50550,50198,30994,19489,19397
159,2538,1357,11420,2832,9099,49969,14221,32390,31094
9984,2538,1057,2735,1914,50699,50070,25192,39314,18842
7320,2538,1656,20546,1913,50699,50070,32942,38835,31103
12922,2538,1654,14782,1613,50627,50203,32486,40130,18842
9984,2538,1357,13663,1612,50627,50198,13637,38566,24253
9984,2238,1057,2762,1610,50550,50198,20549,31378,39044
9984,17865,5237,9026,1031,2239,50095,18555,24558,19688
7320,2538,1357,30380,2512,50699,50203,18269,31273,19974
6726,2538,32596,6346,1913,1352,50199,39314,30817,19398
159,2538,1654,27610,2788,3131,50095,12818,19973,33045
9984,2538,1352,3059,1314,50627,50095,34705,19397,18840
6726,2538,1357,7155,1328,34796,46422,18842,26799,32765
11456,2538,1054,20274,1913,50699,50201,32207,19397,15660
12629,2538,1357,13974,1028,50627,50201,22262,19397,24272
159,2538,1058,5152,2831,7321,50092,14221,31001,38566
9984,2538,1354,15945,1914,50627,50198,32488,19687,18840
9984,2538,1356,3034,1610,50627,50203,33218,31940,18553
17865,2538,1955,243,1314,50767,50071,19981,38829,18266
12629,2538,3141,3433,1611,50699,50199,32486,17666,18841
159,2239,3130,20274,1614,3441,49970,19685,24275,33046
17865,2238,3741,32643,3430,50550,46681,30715,17380,12255
7617,2239,759,33153,3131,50699,50198,19398,32660,38835
159,2239,2759,3144,1610,3430,49969,30993,25178,38287
159,2538,5246,6562,1611,50699,45896,12445,18840,32762
9984,2538,1352,35075,1914,50699,50069,13370,19201,39315
12629,2239,4340,33429,1028,50627,50201,13996,39043,18841
9984,2538,1656,17690,1913,50699,50198,13931,18821,32762
6428,2538,1651,34556,1914,6414,50081,13962,19686,18841
159,2239,1941,20268,1614,50768,48279,31376,17954,31273
6130,2239,468,11414,4289,33968,49050,14221,17089,38771
6428,2238,2788,5452,4887,4639,49969,19399,17990,38769
11456,2538,163,3679,2832,50628,46928,38030,25954,19686
159,2239,1656,93,436,748,49969,18555,31558,19207
11456,2239,1053,37821,1328,50627,50202,30994,24325,19686
9984,2538,1058,10470,1613,50627,50203,17089,24275,39315
7320,2238,31210,2842,1611,2514,50092,31551,13929,38838
159,2538,1658,6895,1913,50767,46675,20282,19397,30819
6726,2239,3742,3734,1612,28990,50201,32661,18842,38769
159,2538,1357,6582,1312,50627,46675,20836,25105,19139
7320,2239,1351,13042,1913,50767,50203,24325,24265,18840
6130,2538,1352,36221,1611,3133,48680,31374,25107,17976
11456,2538,1057,1860,1613,50699,50203,24275,18557,38772
11456,2538,2841,33153,4289,50768,46681,32216,19748,18553
18154,2239,4043,36758,1028,50627,48279,30817,18266,19400
11456,2538,1645,37018,2213,3425,46681,31829,24272,17999
159,2239,2241,18917,1612,50699,46681,19686,18841,22550
7320,2538,3441,11982,1027,50627,46681,23972,19397,31273
159,2238,1941,1627,436,12044,50203,27620,31006,39325
11750,2239,758,31097,1611,50768,46681,31273,19973,18565
9984,2538,1658,3678,1613,50699,50203,22265,19109,24273
159,2238,13695,3441,1313,2832,46675,31272,31104,17689
6726,2239,3143,34291,1030,12037,49968,18290,19398,30995
7320,2538,1055,78,4887,50627,50198,23100,17086,38837
159,2538,1064,5485,3430,747,49969,18842,31005,32762
13215,2239,3144,13624,1612,50550,50200,31099,18265,21411
159,2538,3744,26800,1611,2832,50202,23983,31272,21408
11456,2538,3742,13332,1029,50627,48279,16798,18842,19481
11456,2538,469,32599,1614,50550,48279,13402,15372,38566
6726,2238,1057,33414,3430,5819,50089,31273,25108,24574
7320,2538,1654,13099,1913,50550,46681,31273,19421,17792
11456,2538,1357,14793,1312,50550,50202,32667,17976,38561
12629,2538,1657,14260,1328,50627,50070,15683,38824,18265
12629,2538,1657,34796,1913,50627,46681,31274,31373,18580
9984,2538,1357,12738,1030,50767,50198,33223,18553,19974
159,2239,3444,15680,1611,50766,50198,24523,31663,17983
17865,2538,1357,13988,2214,50699,50203,18844,16799,38833
9984,2538,1357,211,1028,50699,50070,15948,38770,18842
159,2538,2843,13410,1612,50768,50095,44440,17970,32762
159,2538,3143,11119,1611,50627,46681,24896,19689,18270
17865,2538,761,19716,1027,50699,46681,18601,19113,31273
159,2538,1351,1497,1014,1328,49969,31272,19739,33045
7320,2239,3142,13031,1612,50550,50199,25123,27636,19399
7320,2538,1352,24290,3431,50768,50202,17978,19397,24272
9984,2538,1054,23991,1314,50627,50201,44440,23688,18554
11456,2538,1357,25903,1914,50767,46681,23990,31103,18554
11456,2538,1357,6082,1614,50627,50201,20552,17090,38832
4040,2239,1357,6306,1610,29521,46422,28309,19421,39042
159,2238,1358,4476,1313,1886,46161,31272,19435,19407
159,2239,1314,18244,1030,12630,46161,25105,23702,32766
17865,2538,1357,13351,1031,50768,50069,30723,18842,31652
11456,2538,1059,29570,1611,50627,50200,44440,26026,18555
11456,2538,1954,13337,1613,50627,50198,19486,27382,38823
9984,2238,1653,7427,1612,50768,50201,18556,30995,23695
11750,2538,1657,18267,1614,50627,50203,31272,19972,19772
11456,2538,452,24712,1028,50699,50203,17964,31273,24616
12629,2538,3741,33164,1028,50767,50201,33049,18844,19399
7320,2538,759,11317,1612,50699,50199,19701,31273,19398
7320,2538,469,35112,4289,33138,50203,14221,18563,38834
9984,2538,2844,4880,1313,50699,50095,24378,19396,18841
159,2239,759,17382,1612,50627,50199,18268,30449,39044
7320,2239,757,26197,1612,129,46681,31272,24606,31096
9984,2538,760,14248,1613,50699,50203,20240,19398,38288
7320,2239,1913,40295,3731,3742,49969,31272,15972,32765
11456,2538,1356,4070,1028,50627,50203,12746,18841,38283
9984,2538,758,1329,1314,50627,50198,19398,18553,30818
9984,2538,3741,12038,1028,50550,49937,17089,30156,19209
11456,2538,1357,15659,1029,50550,50201,11647,19398,30995
7320,2538,1356,21412,1314,50699,50198,30714,17962,18883
9984,2239,1060,2433,1610,50768,50198,20551,32773,17976
7320,2538,759,8933,1028,50550,50069,17789,18555,19397
6726,2238,1057,33421,1028,5817,46681,33047,18841,31284
7320,2538,1059,33437,1029,50766,50202,18911,19111,18841
11456,2538,1356,14788,1028,50627,50203,31099,30728,18842
7617,2538,21408,1358,1612,50768,50202,30449,24821,18841
6130,2538,1656,32604,1913,17864,49969,18272,38718,19174
6428,2239,760,34842,1913,1626,48484,18254,38771,31097
9984,2538,1056,6945,1612,50627,50198,19429,19397,31274
9984,2239,759,380,1612,50699,50198,21689,24542,24273
159,2239,756,17718,1912,3431,50203,30714,17695,32486
159,2538,1357,1045,1612,50699,50070,19497,39042,24273
9984,2538,1058,13037,1314,50767,50198,24609,17377,38771
25299,2239,1355,198,1031,50550,49971,31272,18870,25106
7320,2538,760,32874,4588,50699,46422,16547,19688,18842
159,2239,1957,27664,1328,747,49970,31273,24274,24609
7617,2538,759,19418,1610,50699,50203,16235,31273,19685
7320,2238,1053,14789,1913,50699,50071,19488,38829,18840
159,2239,1353,12462,1314,3132,49969,17958,18075,24827
11750,2538,1357,34534,1612,50627,50198,25177,39315,19716
9984,2538,747,13700,1613,50627,50202,44172,22551,24272
7320,2538,1357,6350,1314,50767,50092,18552,17089,30816
7320,2538,3441,11392,1912,50629,46681,16258,32485,18555
11750,2538,1057,1343,1612,50627,50069,19765,38769,18842
9984,2538,3743,13968,3130,50699,50200,34570,18842,19686
6726,2538,32624,3433,1612,1057,50203,31551,18842,16798
4040,2238,1057,15835,4289,30358,50202,13930,17710,38823
159,2538,3741,12571,2786,1031,50201,18294,19973,38560
9984,2239,11411,30659,1328,3442,50095,19398,18842,38837
11456,2538,1357,32335,1913,50699,48279,14827,18840,31099
9984,2538,1058,13077,1612,50550,50199,20265,20283,24822
11456,2538,1357,22511,3430,50550,50200,30818,19464,38772
159,2239,1059,10845,1328,6727,49969,18853,30994,39587
159,2238,1353,13624,1613,3431,49969,30714,19199,25183
7320,2538,2841,33175,1914,50699,45896,19721,33041,19685
11456,2238,3141,3133,1613,50627,50203,32116,31377,38770
9984,2538,758,35900,2832,50699,50200,13663,18555,15956
9984,2538,3741,4002,1029,50627,46161,19443,19687,18840
17865,2239,3442,3414,1314,50627,50198,31837,18555,38824
11456,2238,3144,32391,1613,50699,46681,20033,18841,19685
24165,2538,1058,17993,134,50627,50201,18266,32765,39094
9984,2538,464,10822,1611,50627,46681,20277,19970,31273
9984,2538,1352,7494,1611,50627,48279,32763,19397,24274
6428,2538,24843,11431,4289,49968,3142,31551,25673,18554
12629,2538,2256,33973,2214,50767,50200,17093,18266,18659
159,2238,3441,6538,4588,13805,46161,17790,18553,32489
11456,2538,3443,31771,1027,50550,50201,18289,31272,18552
17865,2538,1058,20567,1314,50627,50201,19089,31273,19686
7320,2239,3441,687,1611,50699,50200,32770,18552,19397
17865,2538,3143,25210,2830,50699,50203,18618,39315,18554
9984,2239,1357,7825,1611,50550,50201,17989,31101,39315
4040,2538,1314,4258,3132,4340,50095,19686,25386,38837
159,2538,759,4255,1314,50627,46161,24925,24608,18554
159,2238,3743,19999,1612,50767,48066,14206,19685,25177
9984,2538,50627,10831,1913,3141,50203,20258,18841,32761
6428,2239,3742,32086,1913,2221,50203,24822,18842,18007
159,2538,1955,7867,3130,4041,49969,32383,18553,38836
159,2538,1358,144,1028,3441,50095,32485,31004,18844
159,2238,1356,32944,1613,50767,50070,25104,17786,19996
7320,2238,1357,20269,1031,35349,46681,30994,25388,18037
159,2239,1353,18556,1613,50767,50071,19515,23689,39042
9984,2538,1358,85,1610,50699,50198,32114,19686,18266
9984,2238,3441,2514,1913,50550,50201,25637,19685,18842
11456,2538,1351,17404,1611,50768,50200,32771,21117,24272
11456,2239,3143,6348,1313,50768,50203,22266,18553,38837
9984,2538,4340,11161,1613,50550,46681,15945,21115,18842
11456,2239,759,13409,1613,50699,50201,18074,31273,17669
9984,2538,2226,2241,1612,50627,50203,20546,39858,32761
6428,2538,760,37548,1913,11430,48484,23697,39315,18266
13215,2538,760,24270,1328,50550,50203,18553,21410,38837
6726,2538,1058,12987,3431,50628,24448,17399,38021,14221
6428,2538,1053,19141,1031,25015,50629,40738,19772,14221
11750,2538,2844,3732,1028,50699,46681,33217,19687,18841
159,2538,3143,20135,4289,50627,46161,21117,19136,38771
9984,2239,3144,14275,4887,50767,50092,19395,31106,18844
159,2538,759,26479,1913,50627,46422,31383,31273,24559
17865,2538,3742,11356,1913,50627,50203,19422,19686,16927
9984,2538,1357,10820,1612,50550,48279,27081,18841,39315
159,2538,24172,8419,1611,2241,50095,18840,25174,38837
9984,2538,1954,34,4289,50627,50202,32485,18265,19973
159,2238,129,2459,2787,2241,46161,24821,19488,32392
6428,2538,1353,38124,3430,13112,50203,31550,31376,20278
9984,2239,1656,12532,1031,50699,46681,31273,25673,19429
11456,2538,1358,13617,1313,50767,49223,31652,18842,19685
9984,2538,1351,4853,1610,50550,48279,18552,19686,19773
24449,2538,1942,24612,1613,50627,49798,31272,18296,18600
9984,2538,1357,2798,1612,50627,50200,20265,30820,31007
11456,2538,1358,37264,1914,50627,50203,20073,18840,19685
17865,2538,1357,14784,1029,50627,50202,32763,39042,20265
9984,2538,1658,4510,1611,50627,46422,30817,18841,19687
6130,2538,3442,2514,1613,50551,46681,17784,20544,18841
11456,2538,4508,50766,1029,1657,46661,24275,32944,24543
11456,2239,380,34018,1613,9986,46161,19721,19687,18840
12629,2538,3443,19170,1609,50550,50199,19486,39314,18841
159,2238,1056,27081,1611,1328,50201,31272,19987,19487
6428,2538,3741,39720,4887,11161,50203,19397,23706,38834
11456,2239,3143,23972,1314,50627,50201,32489,18553,38770
11750,2538,1355,35369,1328,50550,49050,30995,19686,19200
7320,2538,1357,30697,1610,50699,50198,17398,33045,39042
11750,2538,3143,19205,1613,50699,46681,19160,24272,19687
7320,2538,3444,39176,1312,101,46422,18921,20270,30995
13215,2538,3142,2133,1612,50699,50203,33048,19708,39587
7320,2239,759,17376,3731,50627,50071,44172,27930,19772
11456,2538,1657,33155,1028,50627,50203,31272,18357,19972
4040,2538,1060,30935,1311,717,45896,32485,24254,18840
11456,2538,1352,39491,1328,50767,46681,31273,19495,19111
11456,2538,30946,1657,1313,50767,46422,14221,17667,18849
11456,2538,1058,29276,1913,50627,50201,25202,18842,19397
9984,2538,3141,13968,1613,50766,50198,30816,16237,39315
13215,2538,1065,33968,128,50550,46681,30994,24608,19406
6428,2538,12750,2456,1029,3743,50095,31271,32488,19398
159,2239,3443,2497,679,3131,49969,19109,31096,18840
11456,2538,1657,36757,4289,50699,46681,19407,32488,24826
9984,2538,2541,8458,1611,50627,50203,17976,19687,32769
11456,2238,2199,33966,1614,3441,46161,18264,19397,28209
9984,2538,1352,13058,1912,50699,49050,32494,18840,39315
9984,2538,1053,1925,1610,50699,50203,25676,18841,19397
9984,2538,1058,1501,1313,50767,50203,19496,24272,24823
9984,2538,1053,5703,1610,50768,50201,44440,18266,31837
11750,2538,467,36203,1328,50699,46681,32486,19975,17976
7320,2239,1357,34251,1312,11413,50202,13118,32769,18841
15838,2239,3742,37025,1614,2815,49937,44173,17377,18841
159,2538,1886,6895,1613,46161,9691,19686,18556,32766
12629,2538,468,37824,3130,50627,46681,18599,18842,19686
159,2239,1029,18584,4289,2843,50095,19973,32772,18840
11456,2239,1354,6894,1613,50627,50070,18844,32767,31273
9984,2538,1058,3924,1609,50627,50200,26508,31274,39588
12629,2538,1345,21133,1612,50699,50203,18559,39587,24334
24165,2538,35625,50198,1912,50768,467,31098,19132,19398
159,2538,1357,12818,1612,50699,46681,18543,25177,31004
24165,2538,3442,34249,1028,50627,50092,31273,17501,19688
9984,2538,3442,7803,1611,50627,50201,23983,39588,18555
159,2239,1351,14539,1314,1031,50203,31272,24560,33043
12629,2239,3744,5089,1314,50627,50092,24274,19687,38833
11750,2239,1053,9012,1613,50767,50201,14206,18842,19685
6428,2538,760,1921,3130,34525,46681,13920,19686,32769
9984,2239,1651,11320,1613,50699,50198,23841,21982,18266
17865,2538,762,22843,3731,50627,50070,15655,38825,31274
18154,2538,1344,25955,1028,50768,50201,22266,31273,18074
11456,2239,1658,18270,1028,50627,49970,24301,31273,19973
11456,2538,1356,12463,1612,50627,50070,16258,38551,18842
11750,2538,1053,31245,1613,50699,50198,19195,33046,19687
13215,2239,13956,1345,3430,50699,50071,24894,24825,18844
9984,2538,1357,18848,1914,50627,46681,31274,19398,18935
9984,2538,1054,2815,1613,50627,50202,26798,39042,18553
9984,2538,758,9026,1913,50627,50201,15072,19972,18552
159,2239,1357,5222,1328,29240,50203,24265,14221,18534
4040,2238,1357,5158,4887,34796,50198,11103,20837,38837
11456,2538,3141,12628,1028,50699,49050,19138,24274,19397
7320,2538,1655,33693,1613,50766,39938,15662,18844,38829
7320,2538,1956,33210,4289,50628,46681,16927,18842,32769
11456,2538,1057,32100,1315,50699,46681,31098,18842,16798
12922,2538,3444,11026,1029,50550,50198,21404,18554,38836
7320,2538,1357,3917,1612,50627,50198,17747,38835,18266
17865,2538,1058,3353,1613,50627,50202,27944,19685,38833
9984,2538,1057,15973,1611,50627,50203,24693,18264,38771
159,2538,3141,19125,4588,50768,46677,18335,19396,40137
6428,2538,1344,33728,4289,24732,50843,48870,13639,18245
11456,2538,1356,21404,1614,50699,50200,18254,30995,31375
12629,2538,3144,11118,1313,50627,50201,32394,18266,38561
159,2538,767,748,1611,10261,50093,24858,31273,19227
6726,2239,1641,118,1613,50627,50094,13349,18841,19398
6428,2239,1344,35098,1913,4033,50087,31550,18244,17784
159,2538,1357,34245,1313,2213,50201,19497,31096,20268
13215,2538,1357,3060,3731,50627,50200,27664,31004,18841
7320,2538,1357,25614,1913,50699,49050,30994,21409,24259
159,2239,791,32492,3430,4639,50087,18264,24095,31281
7320,2239,1357,2461,1613,50699,50198,33222,18840,25108
9984,2538,756,1326,1614,50627,49050,25178,19686,25117
9984,2239,1655,3053,1611,50699,50073,44440,19709,19480
12922,2538,3742,20238,1613,50550,49971,44440,24892,24274
11456,2538,1053,5706,1015,50550,50203,18842,19397,38837
11750,2538,1058,24870,1612,50627,46681,13987,18553,17381
11750,2538,457,19496,1612,50699,50198,17395,32774,39315
11456,2538,1657,4255,1913,50627,46677,19713,24275,39043
17865,2538,1955,32337,1912,50627,50203,32495,17976,19114
6726,2239,2842,8169,4289,50554,46681,11692,19705,25106
159,2538,1956,19424,1314,50699,48279,15075,19398,31273
11456,2538,1357,1342,1613,50767,50095,25954,30819,18552
159,2239,1030,10491,2787,6131,46161,18243,17112,31273
9984,2538,1046,4254,1611,50627,50198,17682,39314,31096
7320,2538,26505,1357,1031,50767,46681,32207,19398,18614
11456,2238,1051,13700,1028,50627,50203,31273,17749,19686
159,2538,1357,11682,1912,50627,46681,17377,18264,26517
159,2538,1357,27014,1610,50699,50095,44172,18922,18841
11750,2239,2843,29872,1612,50627,49938,44708,18844,19685
9984,2538,2241,6058,1328,50699,50198,25125,31273,32766
6726,2239,1058,2798,1912,35072,46681,13931,24826,32485
159,2239,1028,18260,1314,3141,46161,31551,24841,25105
159,2538,1352,33719,1913,50699,50070,39587,18535,24272
24733,2538,758,36721,1328,50550,50203,17090,31272,19973
11456,2538,3441,3133,1613,50627,50199,19686,25959,18842
6130,2538,1953,2211,4588,34290,46681,19421,19398,31273
7617,2538,1357,16800,1612,50699,50070,25196,39587,18555
12629,2538,1352,31775,1913,50699,46681,14283,30995,19399
7320,2538,3141,24891,1613,50699,50203,32765,19397,18554
12629,2538,1357,13329,1612,50699,50201,12818,18842,24889
11750,2538,2542,6653,1313,50550,50203,19397,17975,25110
6428,2239,1642,8163,3130,32028,50201,32768,21404,18842
3740,2538,1357,39996,1610,17576,50088,13930,20266,38837
9984,2538,3441,19497,1028,50627,50202,30992,31377,18842
159,2239,1059,13326,1913,50627,46681,19204,18841,19686
6428,2538,1058,11701,1328,31771,46681,30995,25107,32484
17865,2538,1357,17376,2214,50767,50203,31558,24612,18264
159,2538,760,36497,1612,50699,46681,19161,17498,30820
11750,2538,1356,6857,1313,50550,50203,19494,27636,19687
12629,2538,1344,11118,1312,50550,50203,14782,18842,19397
11456,2538,760,11022,4289,50627,50069,19686,24274,33041
11456,2239,1657,15368,1611,50766,50201,13929,19686,31096
12922,2538,1352,32335,3130,50627,50203,30816,19398,18840
12922,2538,16234,1352,1912,50627,50198,20281,33044,38768
11456,2538,3143,14786,2213,50627,50203,18552,19397,30818
12629,2538,1658,37017,731,50768,46681,30994,25180,19686
12629,2538,1357,33422,1028,50767,50200,13955,32489,31273
9984,2538,1357,3034,1912,50699,48279,17955,32493,18555
12922,2538,761,17691,1328,50699,50202,24840,31273,31098
12629,2538,758,33423,1611,50766,46681,25457,20834,18844
18154,2239,1357,33966,1912,50699,50203,18884,18842,24823
159,2538,3143,18289,1611,50550,50095,44706,23405,18077
7320,2239,13915,1358,3130,50627,50201,19423,19686,32768
11456,2538,760,3062,3130,50550,50199,18290,33045,18266
12629,2538,1059,35623,3430,50627,50198,15386,30994,18047
11750,2538,1653,32888,3731,50627,49937,18601,31273,19211
7320,2538,1357,3922,1913,50699,50198,31095,19685,18842
159,2238,1344,11710,1313,3132,50092,30994,17401,31377
9984,2538,1357,5072,4887,50627,50069,24378,18842,19971
7320,2538,1058,13408,1913,50627,50203,17086,18842,39315
12629,2239,1057,14493,1028,50699,50201,31375,31274,39315
159,1939,1031,4879,2788,1344,50095,24533,18265,31557
11456,2538,1059,10162,1612,50699,49494,44707,33498,18842
6726,2238,34003,2220,1612,1057,50091,31551,24275,19694
9984,2538,1351,6003,1612,50627,50071,31104,39587,18554
6428,2538,1058,22752,3130,17575,50867,31272,19425,38837
9984,2538,759,3362,1612,50550,50201,44440,18552,25675
159,2238,10810,8420,3131,3142,46161,31002,18277,30816
7320,2538,1942,25152,2213,50627,46681,18333,19686,18841
17865,2538,758,29588,1014,50766,50093,31274,19974,19174
7320,2538,22227,1356,1614,50699,50198,32488,18613,18266
11456,2538,1358,40551,1886,50627,46681,18330,18554,19686
6726,2538,1956,6125,1328,50469,46681,18837,31273,19685
7320,2538,759,7864,1031,50627,48279,19700,30715,19397
159,2239,3143,11418,2786,3431,50203,33219,19397,32773
4040,2538,1357,3657,3431,50628,46422,33046,19449,18264
9984,2239,12336,30931,4289,469,49968,31273,19976,24893
11750,2238,3143,13676,1610,50767,50203,17996,23406,18266
11456,2538,3441,13409,1912,50699,46422,19210,24276,31273
17865,2238,1656,17687,1031,50627,50200,18911,25175,19686
6428,2239,758,24616,4588,50629,46681,22551,31273,17747
11456,2239,1658,18000,1314,50699,50071,17087,18264,38838
7914,2538,392,1058,1613,50550,50069,19992,39587,32769
11750,2239,24172,26205,4340,3130,46161,13931,17785,38781
159,2538,167,30539,1328,11163,50198,18552,31558,24542
159,2538,2241,2828,1314,50627,46422,16799,31376,18554
6428,2538,1955,10751,1913,31486,50198,24522,13930,38838
9984,2238,1352,3623,1913,50627,50070,23413,31377,18553
11456,2239,1053,11389,1613,50550,50069,44440,32486,18542
159,2538,1357,16795,1613,50699,50200,19412,25106,18274
9984,2538,1054,19142,1914,50550,50203,24272,31098,38833
11750,2538,1054,14494,1613,50550,50198,18841,17379,39316
11456,2538,1656,10828,1028,50550,46681,30447,19397,18553
10574,2239,24733,5151,1030,2241,49969,25128,19399,17976
12629,2238,3141,28198,1610,50699,50203,33216,19973,18554
17865,2538,765,12455,1029,50768,50070,32393,38824,17786
7320,2538,1956,3954,1612,50627,49971,30540,17377,18842
11456,2239,3443,11046,1611,50699,48279,18842,25110,32489
159,2538,1057,12152,1914,50627,50069,21402,39315,18842
11456,2538,1644,19193,1612,50699,49937,32496,23699,18842
13215,2538,1054,29868,1029,50699,50095,20832,38829,18553
159,2538,1956,1928,1027,165,50095,18553,24257,27929
12629,2239,1352,12861,1612,50699,50200,16263,18264,19973
159,2239,1357,20837,1611,50766,50198,31381,39587,18553
159,2239,1046,24895,1328,1652,49968,30536,18552,23992
9984,2538,2542,3425,1312,50627,50200,18888,19714,38770
11456,2538,1357,13956,1913,50699,50200,24557,18555,19687
159,2238,4042,11044,1611,3431,50092,31272,15659,38287
17865,2538,3444,19193,1609,50627,46681,30715,25411,19686
159,2538,3144,6317,1611,50699,39943,32663,19197,38833
159,2538,1657,35070,1612,50699,48279,24325,18553,39315
9984,2538,1357,17969,1614,50627,46681,30995,26801,19398
11456,2538,760,18329,1313,50699,50200,27909,18842,17956
12629,2538,1059,37037,1028,50627,46681,16548,31273,19686
24733,2239,163,3658,1027,50767,50201,17717,31273,19398
11456,2538,1657,19992,1611,50627,50200,18910,39866,31105
159,2538,1357,19990,1913,50699,49050,19161,30995,24824
6726,2239,453,6655,3132,50470,49973,43646,18553,23687
159,2239,1060,3356,1328,2541,50095,18553,31002,32413
9984,2538,1058,3335,1611,50627,50199,20576,19686,32485
9984,2538,759,11062,1610,50699,46663,21689,18840,25109
9984,2538,1941,31378,1029,50627,50203,31273,16509,17400
6726,2239,3142,10491,3130,50628,50198,15082,31376,18264
6428,2538,1059,32875,1031,1329,48484,13931,19684,32764
